;rt_user;t_user;user_id;retweet_count;favorite_count;created_at;retweeted;hashtags;user_mentions;text
94;Ploss Rhône-Alpes Au;pabiven;2399171731;2;0;Sat Apr 01 11:59:15 +0000 2023;True;[{'text': 'logiciellibre', 'indices': [53, 67]}, {'text': 'souverainetenumerique', 'indices': [74, 96]}];[{'screen_name': 'pabiven', 'name': 'Patrick Abiven', 'id': 274418404, 'id_str': '274418404', 'indices': [3, 11]}, {'screen_name': 'apitech_fr', 'name': 'Apitech - Logiciels et services', 'id': 1269376471, 'id_str': '1269376471', 'indices': [13, 24]}, {'screen_name': 'jdll_lyon', 'name': 'Journées du Logiciel Libre - @jdll @framapiaf.org', 'id': 182391877, 'id_str': '182391877', 'indices': [29, 39]}];"RT @pabiven: @apitech_fr aux @jdll_lyon.
En avant le #logiciellibre et la #souverainetenumerique. https://t.co/6JZUhuR3of"
96;aristophane gomi;CaroitEleonore;9,11083E+17;21;0;Sat Apr 01 09:38:51 +0000 2023;True;[];[{'screen_name': 'CaroitEleonore', 'name': 'Eleonore Caroit', 'id': 1523637350089248768, 'id_str': '1523637350089248768', 'indices': [3, 18]}];"RT @CaroitEleonore: [Ils me soutiennent]

Gabriel Attal, Ministre délégué auprès du ministre de l'Économie, des Finances et de la Souverain…"
99;🇫🇷R!🌿José🌿R!🇫🇷;HVaucher;1,51079E+18;5;0;Sat Apr 01 07:56:57 +0000 2023;True;[];[{'screen_name': 'HVaucher', 'name': '🇨🇵 Jacquhenry🇨🇵', 'id': 1425403994441232386, 'id_str': '1425403994441232386', 'indices': [3, 12]}];"RT @HVaucher: Bruno Le Maire

Ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique !

Va démissionner !

#R…"
100;Patrice Lemonnier;Alliancy_lemag;216488672;8;0;Sat Apr 01 06:59:57 +0000 2023;True;[{'text': 'blockchain', 'indices': [101, 112]}];[{'screen_name': 'Alliancy_lemag', 'name': 'Alliancy Le Mag', 'id': 912513222, 'id_str': '912513222', 'indices': [3, 18]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [37, 50]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [63, 79]}];RT @Alliancy_lemag: 📣 Entretien avec @HayatOutahar marraine du @MasterDevFrance et spécialiste de la #blockchain https://t.co/JBKA3tTX77 #m…
101;🇨🇵Romain Didier;HVaucher;1,38425E+18;5;0;Sat Apr 01 05:26:04 +0000 2023;True;[];[{'screen_name': 'HVaucher', 'name': '🇨🇵 Jacquhenry🇨🇵', 'id': 1425403994441232386, 'id_str': '1425403994441232386', 'indices': [3, 12]}];"RT @HVaucher: Bruno Le Maire

Ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique !

Va démissionner !

#R…"
102;Fran Leb;HVaucher;1,57652E+18;5;0;Sat Apr 01 03:22:49 +0000 2023;True;[];[{'screen_name': 'HVaucher', 'name': '🇨🇵 Jacquhenry🇨🇵', 'id': 1425403994441232386, 'id_str': '1425403994441232386', 'indices': [3, 12]}];"RT @HVaucher: Bruno Le Maire

Ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique !

Va démissionner !

#R…"
103;Marjorie Claire;HVaucher;1,58238E+18;5;0;Fri Mar 31 23:46:19 +0000 2023;True;[];[{'screen_name': 'HVaucher', 'name': '🇨🇵 Jacquhenry🇨🇵', 'id': 1425403994441232386, 'id_str': '1425403994441232386', 'indices': [3, 12]}];"RT @HVaucher: Bruno Le Maire

Ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique !

Va démissionner !

#R…"
104;🇨🇵 Jacquhenry🇨🇵;HVaucher;1,4254E+18;5;0;Fri Mar 31 23:21:50 +0000 2023;True;[];[{'screen_name': 'HVaucher', 'name': '🇨🇵 Jacquhenry🇨🇵', 'id': 1425403994441232386, 'id_str': '1425403994441232386', 'indices': [3, 12]}];"RT @HVaucher: Bruno Le Maire

Ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique !

Va démissionner !

#R…"
106;valérie martel;FunMooc;2571386574;10;0;Fri Mar 31 23:00:16 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
107;Peggy Dyèvre;CelineValensi;1,62562E+18;2;0;Fri Mar 31 19:56:37 +0000 2023;True;[];[{'screen_name': 'CelineValensi', 'name': 'Céline VALENSI', 'id': 1579500298795630596, 'id_str': '1579500298795630596', 'indices': [3, 17]}];RT @CelineValensi: Après avoir interrogé Bruno Lemaire sur les enjeux de souveraineté numérique, j'ai poursuivi la réflexion sur ce sujet a…
108;Editions Mammouth numérique;FunMooc;1,10699E+18;10;0;Fri Mar 31 18:16:18 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
109;SweetSam78;bfmbusiness;1,57992E+18;8;0;Fri Mar 31 18:10:54 +0000 2023;True;[];[{'screen_name': 'bfmbusiness', 'name': 'BFM Business', 'id': 140776364, 'id_str': '140776364', 'indices': [3, 15]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [97, 110]}];"RT @bfmbusiness: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des…"
111;Hayat Outahar;CelineValensi;19390969;2;0;Fri Mar 31 15:58:34 +0000 2023;True;[];[{'screen_name': 'CelineValensi', 'name': 'Céline VALENSI', 'id': 1579500298795630596, 'id_str': '1579500298795630596', 'indices': [3, 17]}];RT @CelineValensi: Après avoir interrogé Bruno Lemaire sur les enjeux de souveraineté numérique, j'ai poursuivi la réflexion sur ce sujet a…
114;Hayat Outahar;GregSacco75;19390969;4;0;Fri Mar 31 14:49:08 +0000 2023;True;[{'text': 'Tech', 'indices': [86, 91]}];[{'screen_name': 'GregSacco75', 'name': 'Gregory Saccomani', 'id': 394899849, 'id_str': '394899849', 'indices': [3, 15]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [32, 45]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [58, 74]}, {'screen_name': 'Docapost', 'name': 'Docaposte', 'id': 47386712, 'id_str': '47386712', 'indices': [108, 117]}];RT @GregSacco75: Entretien avec @HayatOutahar marraine du @MasterDevFrance (événement #Tech 🇫🇷 organisé par @Docapost et soutenu par @Group…
115;Melissa Rodrigez;_Kitetoa_;569844062;1;0;Fri Mar 31 12:39:46 +0000 2023;True;[];[{'screen_name': '_Kitetoa_', 'name': 'Kitetoa', 'id': 256718376, 'id_str': '256718376', 'indices': [3, 13]}, {'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [15, 28]}, {'screen_name': 'Heroceane', 'name': 'Océane Herrero', 'id': 912770154408357888, 'id_str': '912770154408357888', 'indices': [29, 39]}, {'screen_name': 'Senat', 'name': 'Sénat', 'id': 155948847, 'id_str': '155948847', 'indices': [40, 46]}];"RT @_Kitetoa_: @ToineBourrat @Heroceane @Senat Pourriez-vous définir ""souveraineté numérique"" ?"
116;Docaposte;GregSacco75;47386712;4;0;Fri Mar 31 11:01:53 +0000 2023;True;[{'text': 'Tech', 'indices': [86, 91]}];[{'screen_name': 'GregSacco75', 'name': 'Gregory Saccomani', 'id': 394899849, 'id_str': '394899849', 'indices': [3, 15]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [32, 45]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [58, 74]}, {'screen_name': 'Docapost', 'name': 'Docaposte', 'id': 47386712, 'id_str': '47386712', 'indices': [108, 117]}];RT @GregSacco75: Entretien avec @HayatOutahar marraine du @MasterDevFrance (événement #Tech 🇫🇷 organisé par @Docapost et soutenu par @Group…
118;SecurIT;Pole_SCS;1,42836E+18;1;0;Fri Mar 31 09:30:49 +0000 2023;True;[];[{'screen_name': 'Pole_SCS', 'name': 'Pole SCS', 'id': 257033956, 'id_str': '257033956', 'indices': [3, 12]}];"RT @Pole_SCS: 📢 Réunion plénière du Groupe de Travail Cyber / Sécurité Numérique :
– Intro &amp; Actualités SCS
– Feuille de Route phase 5
– Te…"
121;Béatrice Pépin;FunMooc;605543247;10;0;Fri Mar 31 08:36:48 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
122;Open Source Experience;HubOpenSource;1,37464E+18;1;0;Fri Mar 31 07:51:35 +0000 2023;True;[];[{'screen_name': 'HubOpenSource', 'name': 'Hub Open Source Systematic Paris-Region', 'id': 239751015, 'id_str': '239751015', 'indices': [3, 17]}, {'screen_name': 'ParsecScille', 'name': 'PARSEC', 'id': 1108344576220246017, 'id_str': '1108344576220246017', 'indices': [21, 34]}, {'screen_name': 'ANewsSecurite', 'name': 'ANewsSécurité', 'id': 878192170829832192, 'id_str': '878192170829832192', 'indices': [70, 84]}, {'screen_name': 'thierryleblond_', 'name': 'Thierry LEBLOND', 'id': 953722296971165696, 'id_str': '953722296971165696', 'indices': [85, 101]}];"RT @HubOpenSource: ⏯️@ParsecScille était sur le plateau ""Top Sécu"" de @ANewsSecurite
@thierryleblond_ son CEO, parle  souveraineté, numériq…"
125;MasterDevFrance;Alliancy_lemag;1612427198;8;0;Fri Mar 31 06:31:06 +0000 2023;True;[{'text': 'blockchain', 'indices': [101, 112]}];[{'screen_name': 'Alliancy_lemag', 'name': 'Alliancy Le Mag', 'id': 912513222, 'id_str': '912513222', 'indices': [3, 18]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [37, 50]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [63, 79]}];RT @Alliancy_lemag: 📣 Entretien avec @HayatOutahar marraine du @MasterDevFrance et spécialiste de la #blockchain https://t.co/JBKA3tTX77 #m…
126;jerome chifflet;DavidSimplot;53379628;1;0;Fri Mar 31 06:15:35 +0000 2023;True;[{'text': 'startup', 'indices': [73, 81]}, {'text': 'DeepNum20', 'indices': [117, 127]}];[{'screen_name': 'DavidSimplot', 'name': 'David Simplot', 'id': 588226036, 'id_str': '588226036', 'indices': [3, 16]}, {'screen_name': 'OVHcloud_FR', 'name': 'OVHcloud France', 'id': 1960228333, 'id_str': '1960228333', 'indices': [19, 31]}, {'screen_name': 'Quandela_SAS', 'name': 'Quandela', 'id': 881905268631760896, 'id_str': '881905268631760896', 'indices': [92, 105]}];RT @DavidSimplot: .@OVHcloud_FR achète son 1er ordinateur quantique à la #startup française @Quandela_SAS labellisée #DeepNum20 afin de per…
129;William Dubreuil;_wdubreuil;3347113582;2;0;Fri Mar 31 05:49:01 +0000 2023;True;[{'text': 'innovation', 'indices': [128, 139]}];[{'screen_name': '_wdubreuil', 'name': 'William Dubreuil', 'id': 3347113582, 'id_str': '3347113582', 'indices': [3, 14]}];RT @_wdubreuil: « Grâce à un acteur comme OVHcloud, nous sommes en capacité de répondre aux enjeux de protection des données, d'#innovation…
131;Emilio Pagura;C_MorinDesailly;2462194362;3;0;Fri Mar 31 03:29:14 +0000 2023;True;[];[{'screen_name': 'C_MorinDesailly', 'name': 'C.Morin-Desailly', 'id': 291596081, 'id_str': '291596081', 'indices': [3, 19]}];"RT @C_MorinDesailly: Il a fallu une pandémie &amp; une guerre pour que l’Union Européenne se réveille et face à la Chine &amp; aux Etats-Unis se do…"
133;Betti L.;Maupertuis_N;7,02549E+17;5;0;Thu Mar 30 20:44:09 +0000 2023;True;[{'text': 'CorsicaPruspettiva2050', 'indices': [35, 58]}];[{'screen_name': 'Maupertuis_N', 'name': 'Marie-Antoinette Maupertuis', 'id': 1435998912565886985, 'id_str': '1435998912565886985', 'indices': [3, 16]}, {'screen_name': 'sitec_corsica', 'name': 'SITEC', 'id': 732535704719351808, 'id_str': '732535704719351808', 'indices': [83, 97]}, {'screen_name': 'Romain_Colonna', 'name': 'Romain Colonna', 'id': 560043681, 'id_str': '560043681', 'indices': [112, 127]}];"RT @Maupertuis_N: Dans le cadre de #CorsicaPruspettiva2050, je me suis rendue à la @sitec_corsica.
Le Président @Romain_Colonna et la direc…"
134;Laurent BOURDIE;iDFRights;2859968625;4;0;Thu Mar 30 20:39:22 +0000 2023;True;[];[{'screen_name': 'iDFRights', 'name': 'institute for Digital Fundamental Rights', 'id': 1246544499855278081, 'id_str': '1246544499855278081', 'indices': [3, 13]}, {'screen_name': 'B_SMART_TV', 'name': 'B SMART', 'id': 1262701894868389888, 'id_str': '1262701894868389888', 'indices': [29, 40]}, {'screen_name': 'JeanMarieCAVADA', 'name': 'Jean-Marie CAVADA', 'id': 378480926, 'id_str': '378480926', 'indices': [50, 66]}];RT @iDFRights: Lundi 20 mars @B_SMART_TV recevait @JeanMarieCAVADA : souveraineté numérique, droits voisins, données personnelles... 👉 A (r…
135;Aliénor;michaeltartar;3077629085;2;0;Thu Mar 30 20:23:28 +0000 2023;True;[];[{'screen_name': 'michaeltartar', 'name': 'Michaël Tartar', 'id': 20420438, 'id_str': '20420438', 'indices': [3, 17]}];RT @michaeltartar: Lancer un Yuka du numérique, et pourquoi pas ? À découvrir, ainsi que d'autres réflexions passionnantes sur l'innovation…
136;Souveraine Tech;michaeltartar;1,25664E+18;2;0;Thu Mar 30 20:17:31 +0000 2023;True;[];[{'screen_name': 'michaeltartar', 'name': 'Michaël Tartar', 'id': 20420438, 'id_str': '20420438', 'indices': [3, 17]}];RT @michaeltartar: Lancer un Yuka du numérique, et pourquoi pas ? À découvrir, ainsi que d'autres réflexions passionnantes sur l'innovation…
137;Cedric Bassette;FunMooc;1,58357E+18;10;0;Thu Mar 30 20:05:17 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
138;Open FUN;FunMooc;9,97047E+17;10;0;Thu Mar 30 19:47:51 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
140;Alain Bourrat;ToineBourrat;2815180001;15;0;Thu Mar 30 18:00:31 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
141;Romain Descartes;ToineBourrat;1,4676E+18;15;0;Thu Mar 30 18:00:08 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
144;Cécile Le Chevalier;FunMooc;9,10549E+17;10;0;Thu Mar 30 17:01:26 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
145;Casperine 66;ToineBourrat;1,36604E+18;15;0;Thu Mar 30 16:40:19 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
146;C.Morin-Desailly;tariqkrim;291596081;130;0;Thu Mar 30 15:53:44 +0000 2023;True;[];[{'screen_name': 'tariqkrim', 'name': 'Tariq KRIM', 'id': 1428461, 'id_str': '1428461', 'indices': [3, 13]}, {'screen_name': 'ixene_dessin', 'name': 'Ixène', 'id': 402786352, 'id_str': '402786352', 'indices': [62, 75]}];RT @tariqkrim: La souveraineté numérique en une image. (merci @ixene_dessin) https://t.co/sH1CSTYAkg
147;Océane Herrero;ToineBourrat;9,1277E+17;15;0;Thu Mar 30 15:26:43 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
148;Hubert Artiguebère;ToineBourrat;8,29727E+17;15;0;Thu Mar 30 15:14:19 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
149;emmabogade;ToineBourrat;1,5038E+18;15;0;Thu Mar 30 14:55:36 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
150;pebble;ToineBourrat;1,37873E+18;15;0;Thu Mar 30 14:55:27 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
151;Vincente FREIDA;ToineBourrat;1,1739E+18;15;0;Thu Mar 30 14:02:44 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
152;Vincente Freida;ToineBourrat;1,55438E+18;15;0;Thu Mar 30 14:02:13 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
153;La veille techno;FunMooc;135145900;10;0;Thu Mar 30 13:30:23 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
155;Piasadora;ToineBourrat;9,11355E+17;15;0;Thu Mar 30 13:14:51 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
156;Imimok;ToineBourrat;1,56832E+18;15;0;Thu Mar 30 13:10:20 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
157;Niomar;ToineBourrat;1,53491E+18;15;0;Thu Mar 30 13:10:06 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
159;Chloé;ToineBourrat;1,37873E+18;15;0;Thu Mar 30 12:53:14 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
160;Monique RIBES;ToineBourrat;1,40596E+18;15;0;Thu Mar 30 12:50:52 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
161;Françoise 78;ToineBourrat;1,39282E+18;15;0;Thu Mar 30 12:47:47 +0000 2023;True;[{'text': 'TikTok', 'indices': [51, 58]}, {'text': 'souveraineté', 'indices': [80, 93]}, {'text': 'numérique', 'indices': [94, 104]}];[{'screen_name': 'ToineBourrat', 'name': 'Toine Bourrat', 'id': 1323948508647464961, 'id_str': '1323948508647464961', 'indices': [3, 16]}];"RT @ToineBourrat: Pour circonscrire l'influence de #TikTok &amp; protéger notre #souveraineté #numérique, il faut d’abord comprendre les acteur…"
163;Yann Bonnet;_wdubreuil;204365009;2;0;Thu Mar 30 12:39:40 +0000 2023;True;[{'text': 'innovation', 'indices': [128, 139]}];[{'screen_name': '_wdubreuil', 'name': 'William Dubreuil', 'id': 3347113582, 'id_str': '3347113582', 'indices': [3, 14]}];RT @_wdubreuil: « Grâce à un acteur comme OVHcloud, nous sommes en capacité de répondre aux enjeux de protection des données, d'#innovation…
167;😍🫠;AlexZapolsky;1,62393E+18;6;0;Thu Mar 30 11:31:34 +0000 2023;True;[];[{'screen_name': 'AlexZapolsky', 'name': 'Alexandre Zapolsky (we are hiring !)', 'id': 278458528, 'id_str': '278458528', 'indices': [3, 16]}, {'screen_name': 'linto_ai', 'name': 'LinTO.ai', 'id': 937700177321840641, 'id_str': '937700177321840641', 'indices': [41, 50]}, {'screen_name': 'SOFINS2', 'name': 'SOFINS', 'id': 1101546930394533893, 'id_str': '1101546930394533893', 'indices': [91, 99]}];"RT @AlexZapolsky: Tellement fier qu'avec @linto_ai on fasse la transcription temps réel du @SOFINS2 , le salon des Forces Spéciales ☺️
Quan…"
168;Pigmalión 🗡️⚔️;HuaweiNA;2398085089;18;0;Thu Mar 30 11:21:30 +0000 2023;True;[{'text': 'CyberAfricaForum', 'indices': [54, 71]}, {'text': 'Huawei', 'indices': [129, 136]}];[{'screen_name': 'HuaweiNA', 'name': 'Huawei Northern Africa', 'id': 1210147475983601664, 'id_str': '1210147475983601664', 'indices': [3, 12]}];RT @HuaweiNA: 🗣️ À l'occasion de son discours lors du #CyberAfricaForum le 10/05, Étienne Liu, Président d’Afrique de l’Ouest de #Huawei, e…
170;Les Centristes;C_MorinDesailly;34224009;3;0;Thu Mar 30 09:44:15 +0000 2023;True;[];[{'screen_name': 'C_MorinDesailly', 'name': 'C.Morin-Desailly', 'id': 291596081, 'id_str': '291596081', 'indices': [3, 19]}];"RT @C_MorinDesailly: Il a fallu une pandémie &amp; une guerre pour que l’Union Européenne se réveille et face à la Chine &amp; aux Etats-Unis se do…"
